MAINTENANCE_AGENCY_ID,CUBE_STRUCTURE_ID,NAME,CODE,DESCRIPTION,VALID_FROM,VALID_TO,VERSION
EBA,EBA_FINREP_EBA_F_04.03.1_FINREP_2.9,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,F_04.03.1,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_04.03.1_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,F_04.03.1,Breakdown of financial assets by instrument and by counterparty sector: financial assets at fair value through other comprehensive income,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.04_FINREP_2015-A,Breakdown of financial assets by instrument and by counterparty sector: loans and receivables and held-to-maturity investments,F_04.04,Breakdown of financial assets by instrument and by counterparty sector: loans and receivables and held-to-maturity investments,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_04.04.1_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,F_04.04.1,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.04.1_FINREP_2.9,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,F_04.04.1,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_04.04.1_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,F_04.04.1,Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.05_FINREP,Subordinated financial assets,F_04.05,Subordinated financial assets,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_04.05_FINREP_2017-A,Subordinated financial assets,F_04.05,Subordinated financial assets,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.05_FINREP_3.0-Ind,Subordinated financial assets,F_04.05,Subordinated financial assets,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.06_FINREP,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,F_04.06,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_04.06_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,F_04.06,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.06_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,F_04.06,Breakdown of financial assets by instrument and by counterparty sector: trading financial assets,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.07_FINREP,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,F_04.07,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_04.07_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,F_04.07,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.07_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,F_04.07,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value through profit or loss,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.08_FINREP,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_04.08_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.08_FINREP_2.9,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_04.08_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,F_04.08,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at fair value to equity,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.09_FINREP_2016-A,Breakdown of financial assets by instrument and by counterparty sector: non-trading debt instruments measured at a cost-based method,F_04.09,Breakdown of financial assets by instrument and by counterparty sector: non-trading debt instruments measured at a cost-based method,2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_04.09_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,F_04.09,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.09_FINREP_2.9,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,F_04.09,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_04.09_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,F_04.09,Breakdown of financial assets by instrument and by counterparty sector: non-trading non-derivative financial assets measured at a cost-based method,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_04.10_FINREP,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_04.10_FINREP_2017-A,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_04.10_FINREP_2.9,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_04.10_FINREP_3.0-Ind,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,F_04.10,Breakdown of financial assets by instrument and by counterparty sector: other non-trading non-derivative financial assets,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_05.00_FINREP_2015-A,Breakdown of loans and advances by product,F_05.00,Breakdown of loans and advances by product,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_05.01_FINREP_2017-A,Breakdown of non-trading loans and advances by product: Loan and advances other than held for trading by product,F_05.01,Breakdown of non-trading loans and advances by product: Loan and advances other than held for trading by product,2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_05.01_FINREP_2.8,Breakdown of non-trading loans and advances by product: Loan and advances other than held for trading by product,F_05.01,Breakdown of non-trading loans and advances by product: Loan and advances other than held for trading by product,2018-12-31,2021-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_05.01_FINREP_3.0-Ind,"Breakdown of non-trading loans and advances by product: Loans and advances other than held for trading, trading or held for sale assets by product",F_05.01,"Breakdown of non-trading loans and advances by product: Loans and advances other than held for trading, trading or held for sale assets by product",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_06.00_FINREP_2016-A,Breakdown of loans and advances to non-financial corporations by NACE codes,F_06.00,Breakdown of loans and advances to non-financial corporations by NACE codes,2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_06.01_FINREP_2017-A,Breakdown of non-trading loans and advances to non-financial corporations by NACE codes,F_06.01,Breakdown of non-trading loans and advances to non-financial corporations by NACE codes,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_06.01_FINREP_2.9,Breakdown of non-trading loans and advances other than held for trading to non-financial corporations by NACE codes,F_06.01,Breakdown of non-trading loans and advances other than held for trading to non-financial corporations by NACE codes,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_06.01_FINREP_3.0-Ind,"Breakdown of loans and advances other than held for trading, trading or held for sale assets to non-financial corporations by NACE codes",F_06.01,"Breakdown of loans and advances other than held for trading, trading or held for sale assets to non-financial corporations by NACE codes",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_07.00_FINREP_2015-A,Financial assets subject to impairment that are past due or impaired,F_07.00,Financial assets subject to impairment that are past due or impaired,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_07.01_FINREP_2017-A,Financial assets subject to impairment that are past due,F_07.01,Financial assets subject to impairment that are past due,2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_07.01_FINREP_2.8,Financial assets subject to impairment that are past due,F_07.01,Financial assets subject to impairment that are past due,2018-12-31,2021-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_07.01_FINREP_3.0-Ind,Financial assets subject to impairment that are past due,F_07.01,Financial assets subject to impairment that are past due,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_07.02_FINREP_2017-A,Financial assets subject to impairment that are past due under national GAAP,F_07.02,Financial assets subject to impairment that are past due under national GAAP,2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_07.02_FINREP_2.8,Financial assets subject to impairment that are past due under national GAAP,F_07.02,Financial assets subject to impairment that are past due under national GAAP,2018-12-31,2021-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_07.02_FINREP_3.0-Ind,Financial assets subject to impairment that are past due under national GAAP,F_07.02,Financial assets subject to impairment that are past due under national GAAP,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_08.01.a_FINREP_2014-03,Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a,Breakdown of financial liabilities by product and by counterparty (a),2014-09-30,2018-03-30,FINREP 2014-03
EBA,EBA_FINREP_EBA_F_08.01.a_FINREP_2017-A,Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a,Breakdown of financial liabilities by product and by counterparty (a),2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_08.01.a_FINREP_2.9,Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a,Breakdown of financial liabilities by product and by counterparty (a),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_08.01.a_FINREP_3.0-Ind,Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a,Breakdown of financial liabilities by product and by counterparty (a),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_08.01.b_FINREP_2014-03,Breakdown of financial liabilities by product and by counterparty (b),F_08.01.b,Breakdown of financial liabilities by product and by counterparty (b),2014-09-30,2018-03-30,FINREP 2014-03
EBA,EBA_FINREP_EBA_F_08.01.b_FINREP_2017-A,Breakdown of financial liabilities by product and by counterparty (b),F_08.01.b,Breakdown of financial liabilities by product and by counterparty (b),2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_08.01.b_FINREP_3.0-Ind,Breakdown of financial liabilities by product and by counterparty (b),F_08.01.b,Breakdown of financial liabilities by product and by counterparty (b),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_08.02_FINREP,Subordinated liabilities,F_08.02,Subordinated liabilities,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_08.02_FINREP_2017-A,Subordinated liabilities,F_08.02,Subordinated liabilities,2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_08.02_FINREP_2.8,Subordinated liabilities,F_08.02,Subordinated liabilities,2018-12-31,2021-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_08.02_FINREP_3.0-Ind,Subordinated liabilities,F_08.02,Subordinated liabilities,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_09.01_FINREP_2015-A,"Off-balance sheet items subject to credit risk: Loan commitments, financial guarantees and other commitments given",F_09.01,"Off-balance sheet items subject to credit risk: Loan commitments, financial guarantees and other commitments given",2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_09.01_FINREP_2017-A,"Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given",F_09.01,"Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_09.01_FINREP_3.0-Ind,"Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given",F_09.01,"Off-balance sheet exposures under national GAAP: Loan commitments, financial guarantees and other commitments given",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_09.01.1_FINREP_2017-A,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given",F_09.01.1,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_09.01.1_FINREP_3.0-Ind,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given",F_09.01.1,"Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_09.02_FINREP,"Loan commitments, financial guarantees and other commitments received",F_09.02,"Loan commitments, financial guarantees and other commitments received",2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_09.02_FINREP_2017-A,"Loan commitments, financial guarantees and other commitments received",F_09.02,"Loan commitments, financial guarantees and other commitments received",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_09.02_FINREP_3.0-Ind,"Loan commitments, financial guarantees and other commitments received",F_09.02,"Loan commitments, financial guarantees and other commitments received",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_10.00_FINREP_2016-A,Derivatives: Trading,F_10.00,Derivatives: Trading,2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_10.00_FINREP_2017-A,Derivatives: Trading and economic hedges,F_10.00,Derivatives: Trading and economic hedges,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_10.00_FINREP_3.0-Ind,Derivatives: Trading and economic hedges,F_10.00,Derivatives: Trading and economic hedges,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_11.01_FINREP,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,F_11.01,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_11.01_FINREP_2017-A,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,F_11.01,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_11.01_FINREP_3.0-Ind,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,F_11.01,Derivatives - Hedge accounting: Breakdown by type of risk and type of hedge,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_11.02_FINREP_2016-A,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,F_11.02,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_11.02_FINREP_2017-A,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,F_11.02,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_11.02_FINREP_3.0-Ind,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,F_11.02,Derivatives - Hedge accounting under National GAAP: Breakdown by type of risk,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_11.03_FINREP_2017-A,Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge,F_11.03,Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_11.03_FINREP_3.0-Ind,Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge,F_11.03,Non-derivative hedging instruments: Breakdown by accounting portfolio and type of hedge,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_11.03.1_FINREP_2017-A,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio,F_11.03.1,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_11.03.1_FINREP_3.0-Ind,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio,F_11.03.1,Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_11.04_FINREP_2017-A,Hedged items in fair value hedges,F_11.04,Hedged items in fair value hedges,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_11.04_FINREP_3.0-Ind,Hedged items in fair value hedges,F_11.04,Hedged items in fair value hedges,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_12.00_FINREP_2015-A,Movements in allowances for credit losses and impairment of equity instruments,F_12.00,Movements in allowances for credit losses and impairment of equity instruments,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_12.00_FINREP_2017-A,Movements in allowances for credit losses and impairment of equity instruments under national GAAP,F_12.00,Movements in allowances for credit losses and impairment of equity instruments under national GAAP,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_12.00_FINREP_3.0-Ind,Movements in allowances for credit losses and impairment of equity instruments under national GAAP,F_12.00,Movements in allowances for credit losses and impairment of equity instruments under national GAAP,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_12.01.a_FINREP_2017-A,Movements in allowances and provisions for credit losses (I),F_12.01.a,Movements in allowances and provisions for credit losses (I),2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_12.01.a_FINREP_2.8,Movements in allowances and provisions for credit losses (I),F_12.01.a,Movements in allowances and provisions for credit losses (I),2018-12-31,2020-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_12.01.a_FINREP_2.9,Movements in allowances and provisions for credit losses (I),F_12.01.a,Movements in allowances and provisions for credit losses (I),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_12.01.a_FINREP_3.0-Ind,Movements in allowances and provisions for credit losses (I),F_12.01.a,Movements in allowances and provisions for credit losses (I),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_12.01.b_FINREP_2017-A,Movements in allowances and provisions for credit losses (II),F_12.01.b,Movements in allowances and provisions for credit losses (II),2018-03-31,2018-12-30,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_12.01.b_FINREP_2.8,Movements in allowances and provisions for credit losses (II),F_12.01.b,Movements in allowances and provisions for credit losses (II),2018-12-31,2021-06-29,FINREP 2.8
EBA,EBA_FINREP_EBA_F_12.01.b_FINREP_3.0-Ind,Movements in allowances and provisions for credit losses (II),F_12.01.b,Movements in allowances and provisions for credit losses (II),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_12.02_FINREP_2017-A,Transfers between impairment stages (gross basis presentation),F_12.02,Transfers between impairment stages (gross basis presentation),2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_12.02_FINREP_3.0-Ind,Transfers between impairment stages (gross basis presentation),F_12.02,Transfers between impairment stages (gross basis presentation),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_13.01_FINREP_2015-A,Breakdown of loans and advances by collateral and guarantees,F_13.01,Breakdown of loans and advances by collateral and guarantees,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_13.01_FINREP_2017-A,Breakdown of collateral and guarantees by loans and advances other than held for trading,F_13.01,Breakdown of collateral and guarantees by loans and advances other than held for trading,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_13.01_FINREP_2.9,Breakdown of collateral and guarantees by loans and advances other than held for trading,F_13.01,Breakdown of collateral and guarantees by loans and advances other than held for trading,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_13.01_FINREP_3.0-Ind,Breakdown of collateral and guarantees by loans and advances other than held for trading,F_13.01,Breakdown of collateral and guarantees by loans and advances other than held for trading,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_13.02_FINREP_2016-A,Collateral obtained by taking possession during the period (held at the reporting date),F_13.02,Collateral obtained by taking possession during the period (held at the reporting date),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_13.02_FINREP_2017-A,Collateral obtained by taking possession during the period (held at the reporting date),F_13.02,Collateral obtained by taking possession during the period (held at the reporting date),2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_13.02.1.a_FINREP_2.9,Collateral obtained by taking possession during the period (held at the reference date) (I),F_13.02.1.a,Collateral obtained by taking possession during the period (held at the reference date) (I),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_13.02.1.a_FINREP_3.0-Ind,Collateral obtained by taking possession during the period (held at the reference date) (I),F_13.02.1.a,Collateral obtained by taking possession during the period (held at the reference date) (I),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_13.02.1.b_FINREP_2.9,Collateral obtained by taking possession during the period (held at the reference date) (II),F_13.02.1.b,Collateral obtained by taking possession during the period (held at the reference date) (II),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_13.02.1.b_FINREP_3.0-Ind,Collateral obtained by taking possession during the period (held at the reference date) (II),F_13.02.1.b,Collateral obtained by taking possession during the period (held at the reference date) (II),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_13.03_FINREP,Collateral obtained by taking possession [tangible assets] accumulated,F_13.03,Collateral obtained by taking possession [tangible assets] accumulated,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_13.03_FINREP_2017-A,Collateral obtained by taking possession [tangible assets] accumulated,F_13.03,Collateral obtained by taking possession [tangible assets] accumulated,2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_13.03.1.a_FINREP_2.9,Collateral obtained by taking possession accumulated (I),F_13.03.1.a,Collateral obtained by taking possession accumulated (I),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_13.03.1.a_FINREP_3.0-Ind,Collateral obtained by taking possession accumulated (I),F_13.03.1.a,Collateral obtained by taking possession accumulated (I),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_13.03.1.b_FINREP_2.9,Collateral obtained by taking possession accumulated (II),F_13.03.1.b,Collateral obtained by taking possession accumulated (II),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_13.03.1.b_FINREP_3.0-Ind,Collateral obtained by taking possession accumulated (II),F_13.03.1.b,Collateral obtained by taking possession accumulated (II),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_14.00_FINREP,Fair value hierarchy: financial instruments at fair value,F_14.00,Fair value hierarchy: financial instruments at fair value,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_14.00_FINREP_2017-A,Fair value hierarchy: financial instruments at fair value,F_14.00,Fair value hierarchy: financial instruments at fair value,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_14.00_FINREP_3.0-Ind,Fair value hierarchy: financial instruments at fair value,F_14.00,Fair value hierarchy: financial instruments at fair value,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_15.00.a_FINREP_2016-A,Financial assets pledged as collateral: derecognition and financial liabilities associated with transferred financial assets (a),F_15.00.a,Financial assets pledged as collateral: derecognition and financial liabilities associated with transferred financial assets (a),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_15.00.a_FINREP_2017-A,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances",F_15.00.a,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_15.00.a_FINREP_3.0-Ind,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances",F_15.00.a,"Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_15.00.b_FINREP_2016-A,Financial assets pledged as collateral: derecognition and financial liabilities associated with transferred financial assets (b),F_15.00.b,Financial assets pledged as collateral: derecognition and financial liabilities associated with transferred financial assets (b),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_15.00.b_FINREP_2017-A,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities",F_15.00.b,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_15.00.b_FINREP_3.0-Ind,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities",F_15.00.b,"Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.01_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector (a),F_16.01,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector (a),2018-03-31,2020-06-29,FINREP 2017-A
